-125.132, 50.562
-124.751, 50.751
-124.619, 50.775
-124.471, 50.728
-124.157, 50.405
-124.289, 50.051
-124.754, 49.822
-125.019, 49.783
-125.229, 49.885
-125.408, 50.137
-125.412, 50.248
-125.343, 50.374
