-126.42, 49.171
-128.16, 50.245
-128.70, 50.824
-128.66, 51.030
-128.342, 50.964
-127.444, 50.409
-126.175, 49.583
-124.853, 48.916
-123.649, 48.485
-123.470, 48.34
-123.746, 48.286
-124.90, 48.509
