-125.06, 49.67
-124.99, 49.74
-124.87, 49.75
-124.60, 49.61
-124.31, 49.38
-124.31, 49.34
-124.37, 49.32
-124.77, 49.34
-125.06, 49.48
-125.10, 49.53
-125.10, 49.58

