YearDay,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
1.0,nan,1.1801058823529416,nan,0.9810132075471699,nan,nan,0.42933617021276826,0.688983295711063,nan
2.0,nan,nan,nan,1.1715392857142857,nan,nan,nan,0.7404081081081112,nan
3.0,nan,1.1213802816901408,nan,1.1765089285714283,nan,nan,0.1707124820659985,0.609673699851411,nan
4.0,nan,1.1900935483870971,nan,1.1190948717948719,nan,nan,0.12745261584454592,0.42204927536232123,nan
5.0,nan,1.2924592592592585,nan,0.8855289473684212,nan,nan,0.012274846625766863,0.50983157894737,nan
6.0,nan,1.158238888888889,nan,0.8833000000000001,nan,nan,0.941320539730141,0.5997501858736078,nan
7.0,nan,1.0536679999999998,nan,0.8376797297297298,nan,nan,0.8761920245398795,0.6947973053892215,nan
8.0,nan,1.0942539473684212,nan,1.1768762499999996,0.6150833333333334,nan,0.9336963549920764,0.8841799100449844,nan
9.0,nan,1.0551200000000005,nan,1.094006896551724,0.7951754716981135,nan,0.8642578052550232,0.9893585611510873,nan
10.0,nan,1.0771688888888893,nan,1.133708474576271,0.8422944444444443,nan,0.9033865384615414,0.8774283185840731,nan
11.0,nan,1.0919385714285712,nan,1.2757324324324326,0.8277296296296291,nan,1.0280882082695255,1.1507782608695654,0.4834367541766112
12.0,nan,1.080141071428572,nan,1.221781578947369,0.9264876923076923,nan,1.0697043613707164,1.51925518987342,0.6103597122302151
13.0,nan,1.1087633333333333,nan,1.150402985074627,0.8028013888888889,nan,0.9127260355029607,2.0347538028169017,0.7354231974921636
14.0,nan,1.4862491525423729,nan,1.0024767123287674,0.7324281250000007,nan,0.9455000000000016,2.7267962697274037,0.7679435736677238
15.0,nan,1.4954945945945948,nan,1.148370666666666,0.7776140624999995,nan,0.935955520504729,3.1048781362007185,0.7619323943662005
16.0,nan,1.4872478260869562,nan,nan,0.8872600000000003,nan,1.0198942771084367,2.4751091649694543,nan
17.0,nan,1.364683783783783,nan,nan,0.7466027027027028,nan,1.2000152380952407,1.0634271903323358,nan
18.0,nan,1.308252,1.5738642857142866,nan,0.9126126760563379,nan,1.0690863777089847,0.9691749603803548,0.7126085672082835
19.0,nan,1.4103929824561403,1.009317073170732,nan,0.8578482758620695,nan,0.840204754829122,0.7892280193236726,0.7808687782805439
20.0,nan,0.9568075000000003,1.1869602739726026,nan,1.0773905405405415,nan,0.5281507462686583,1.0021323262839894,0.830407294832817
